time,path,H
2023-03-28 16:30:00,/Volumes/Argus/unk/snap/c1/1680021000.c1.snap.jpg,0.7951716
2023-03-28 17:00:00,/Volumes/Argus/unk/snap/c1/1680022800.c1.snap.jpg,0.8820907
2023-03-28 17:30:00,/Volumes/Argus/unk/snap/c1/1680024600.c1.snap.jpg,0.860138
2023-03-28 18:00:00,/Volumes/Argus/unk/snap/c1/1680026400.c1.snap.jpg,0.56716603
2023-03-28 18:30:00,/Volumes/Argus/unk/snap/c1/1680028200.c1.snap.jpg,0.4969248
2023-03-28 19:00:00,/Volumes/Argus/unk/snap/c1/1680030000.c1.snap.jpg,0.47397786
2023-03-28 19:30:00,/Volumes/Argus/unk/snap/c1/1680031800.c1.snap.jpg,0.46838605
2023-03-28 20:00:00,/Volumes/Argus/unk/snap/c1/1680033600.c1.snap.jpg,0.45604715
2023-03-28 20:30:00,/Volumes/Argus/unk/snap/c1/1680035400.c1.snap.jpg,0.444319
2023-03-28 21:00:00,/Volumes/Argus/unk/snap/c1/1680037200.c1.snap.jpg,0.49963555
2023-03-28 21:30:00,/Volumes/Argus/unk/snap/c1/1680039000.c1.snap.jpg,0.5812322
2023-03-28 22:00:00,/Volumes/Argus/unk/snap/c1/1680040800.c1.snap.jpg,0.5408162
2023-03-28 22:30:00,/Volumes/Argus/unk/snap/c1/1680042600.c1.snap.jpg,0.59354705
2023-03-28 23:00:00,/Volumes/Argus/unk/snap/c1/1680044400.c1.snap.jpg,0.6154919
2023-03-28 23:30:00,/Volumes/Argus/unk/snap/c1/1680046200.c1.snap.jpg,0.6482613
2023-03-29 00:00:00,/Volumes/Argus/unk/snap/c1/1680048000.c1.snap.jpg,0.72245526
2023-03-29 00:30:00,/Volumes/Argus/unk/snap/c1/1680049800.c1.snap.jpg,0.7182641
2023-03-29 01:00:00,/Volumes/Argus/unk/snap/c1/1680051600.c1.snap.jpg,0.64665306
2023-03-29 02:00:00,/Volumes/Argus/unk/snap/c1/1680055200.c1.snap.jpg,0.7374716
2023-03-29 02:30:00,/Volumes/Argus/unk/snap/c1/1680057000.c1.snap.jpg,0.7046996
2023-03-29 03:00:00,/Volumes/Argus/unk/snap/c1/1680058800.c1.snap.jpg,0.72374916
2023-03-29 03:30:00,/Volumes/Argus/unk/snap/c1/1680060600.c1.snap.jpg,0.80179465
2023-03-29 04:00:00,/Volumes/Argus/unk/snap/c1/1680062400.c1.snap.jpg,0.7544248
