,dates,H,H_est
154,2023-10-15 09:46:12,0.20260714285714287,0.3847072520316933
155,2023-10-15 17:01:42,0.17056666666666667,0.40990459573056015
156,2023-10-16 00:17:12,0.17828045977011495,0.3662729164512426
157,2023-10-16 07:32:42,0.21332068965517242,0.32940213148956937
158,2023-10-16 14:48:12,0.5360666666666667,0.41440016922674006
159,2023-10-16 22:03:42,0.712301111111111,0.7269336032676753
160,2023-10-17 05:19:12,0.63004,0.6039920183719617
161,2023-10-17 12:34:42,0.49,0.47133564452330273
162,2023-10-17 19:50:12,0.27653333333333335,0.3868686527545963
163,2023-10-18 03:05:42,0.4137192307692308,0.4703902803682327
164,2023-10-18 10:21:12,0.5607470085470085,0.5580126511658063
165,2023-10-18 17:36:42,0.7077747863247863,0.64563502196338
166,2023-10-19 00:52:12,0.8548025641025642,0.7332573927609537
167,2023-10-19 08:07:42,1.0018303418803418,0.8208797635585273
168,2023-10-19 15:23:12,0.8345333333333333,0.7908411669944014
169,2023-10-19 22:38:42,0.7453366666666666,0.6811997743027718
170,2023-10-20 05:54:12,0.5953311111111111,0.5441468237762415
171,2023-10-20 13:09:42,0.5097,0.4997301529472073
172,2023-10-20 20:25:12,0.3493090909090909,0.41453782449765453
173,2023-10-21 03:40:42,0.3845010101010101,0.5164671037827844
174,2023-10-21 10:56:12,0.4196929292929293,0.6183963830679141
175,2023-10-21 18:11:42,0.7956,0.7594231875679854
176,2023-10-22 01:27:12,0.857288888888889,0.7071260585226357
177,2023-10-22 08:42:42,0.7605111111111111,0.6478264904619214
178,2023-10-22 15:58:12,0.6637333333333334,0.5885269224012072
179,2023-10-22 23:13:42,0.5669555555555557,0.529227354340493
180,2023-10-23 06:29:12,0.4701777777777778,0.46992778627977877
181,2023-10-23 13:44:42,0.47695000000000004,0.4467319897376001
182,2023-10-23 21:00:12,0.18531777777777778,0.44742447943801844
183,2023-10-24 04:15:42,0.15144555555555556,0.4653230941064338
184,2023-10-24 11:31:12,0.1104,0.5333970971405506
185,2023-10-24 18:46:42,0.04002417204301075,0.48773094709158704
186,2023-10-25 02:02:12,0.04007768970814132,0.4873161838270583
187,2023-10-25 09:17:42,0.04013120737327189,0.48690142056252966
188,2023-10-25 16:33:12,0.04018472503840246,0.48648665729800095
189,2023-10-25 23:48:42,0.040238242703533024,0.48607189403347223
190,2023-10-26 07:04:12,0.040291760368663596,0.48565713076894357
191,2023-10-26 14:19:42,0.04034527803379416,0.48524236750441485
192,2023-10-26 21:35:12,0.04039879569892473,0.48482760423988613
193,2023-10-27 04:50:42,0.0404523133640553,0.4844128409753575
194,2023-10-27 12:06:12,0.04050583102918587,0.48399807771082876
195,2023-10-27 19:21:42,0.04055934869431644,0.48358331444630004
196,2023-10-28 02:37:12,0.040612866359447004,0.4831685511817714
197,2023-10-28 09:52:42,0.040666384024577576,0.48275378791724266
198,2023-10-28 17:08:12,0.04071990168970814,0.48233902465271394
199,2023-10-29 00:23:42,0.04077341935483871,0.4819242613881853
200,2023-10-29 07:39:12,0.04082693701996928,0.48150949812365657
201,2023-10-29 14:54:42,0.04088045468509985,0.4810947348591279
202,2023-10-29 22:10:12,0.04093397235023041,0.4806799715945992
203,2023-10-30 05:25:42,0.040987490015360985,0.48026520833007047
204,2023-10-30 12:41:12,0.04104100768049155,0.4798504450655418
205,2023-10-30 19:56:42,0.04109452534562212,0.4794356818010131
206,2023-10-31 03:12:12,0.041148043010752686,0.4790209185364844
207,2023-10-31 10:27:42,0.04120156067588326,0.4786061552719557
208,2023-10-31 17:43:12,0.04125507834101383,0.478191392007427
209,2023-11-01 00:58:42,0.041308596006144394,0.4777766287428983
210,2023-11-01 08:14:12,0.041362113671274965,0.4773618654783696
211,2023-11-01 15:29:42,0.04141563133640553,0.4769471022138409
212,2023-11-01 22:45:12,0.0414691490015361,0.47653233894931224
213,2023-11-02 06:00:42,0.041522666666666666,0.4761175756847835
214,2023-11-02 13:16:12,0.04157618433179724,0.4757028124202548
215,2023-11-02 20:31:42,0.0416297019969278,0.47528804915572614
216,2023-11-03 03:47:12,0.041683219662058374,0.4748732858911974
217,2023-11-03 11:02:42,0.04173673732718894,0.4744585226266687
218,2023-11-03 18:18:12,0.04179025499231951,0.47404375936214005
219,2023-11-04 01:33:42,0.041843772657450075,0.47362899609761133
220,2023-11-04 08:49:12,0.041897290322580646,0.4732142328330826
221,2023-11-04 16:04:42,0.04195080798771121,0.47279946956855395
222,2023-11-04 23:20:12,0.04200432565284178,0.47238470630402524
223,2023-11-05 05:35:42,0.042057843317972354,0.4719699430394966
224,2023-11-05 12:51:12,0.04211136098310292,0.47155517977496786
225,2023-11-05 20:06:42,0.04216487864823349,0.47114041651043914
226,2023-11-06 03:22:12,0.042218396313364055,0.4707256532459105
