time,path,H
2022-12-02 19:00:00,/Volumes/Argus/unk/snap/c1/1670007600.c1.snap.jpg,0.8208864
2022-12-02 19:30:00,/Volumes/Argus/unk/snap/c1/1670009400.c1.snap.jpg,0.66141915
2022-12-02 20:00:00,/Volumes/Argus/unk/snap/c1/1670011200.c1.snap.jpg,0.7485615
2022-12-02 20:30:00,/Volumes/Argus/unk/snap/c1/1670013000.c1.snap.jpg,0.5767401
2022-12-02 21:00:00,/Volumes/Argus/unk/snap/c1/1670014800.c1.snap.jpg,0.6768427
2022-12-02 21:30:00,/Volumes/Argus/unk/snap/c1/1670016600.c1.snap.jpg,0.53522974
2022-12-02 23:00:00,/Volumes/Argus/unk/snap/c1/1670022000.c1.snap.jpg,0.6566783
2022-12-02 23:30:00,/Volumes/Argus/unk/snap/c1/1670023800.c1.snap.jpg,0.55396795
2022-12-03 00:00:00,/Volumes/Argus/unk/snap/c1/1670025600.c1.snap.jpg,0.5781977
2022-12-03 00:30:00,/Volumes/Argus/unk/snap/c1/1670027400.c1.snap.jpg,0.6371527
2022-12-03 01:00:00,/Volumes/Argus/unk/snap/c1/1670029200.c1.snap.jpg,0.8071058
2022-12-03 01:30:00,/Volumes/Argus/unk/snap/c1/1670031000.c1.snap.jpg,0.73052794
2022-12-03 02:00:00,/Volumes/Argus/unk/snap/c1/1670032800.c1.snap.jpg,0.8820741
2022-12-03 02:30:00,/Volumes/Argus/unk/snap/c1/1670034600.c1.snap.jpg,0.75033224
2022-12-03 03:00:00,/Volumes/Argus/unk/snap/c1/1670036400.c1.snap.jpg,0.8912869
2022-12-03 03:30:00,/Volumes/Argus/unk/snap/c1/1670038200.c1.snap.jpg,0.575866
2022-12-03 16:30:00,/Volumes/Argus/unk/snap/c1/1670085000.c1.snap.jpg,0.62287354
2022-12-03 17:00:00,/Volumes/Argus/unk/snap/c1/1670086800.c1.snap.jpg,0.6788243
2022-12-03 17:30:00,/Volumes/Argus/unk/snap/c1/1670088600.c1.snap.jpg,0.60091853
2022-12-03 18:00:00,/Volumes/Argus/unk/snap/c1/1670090400.c1.snap.jpg,0.61332226
2022-12-03 18:30:00,/Volumes/Argus/unk/snap/c1/1670092200.c1.snap.jpg,0.69178426
2022-12-03 19:00:00,/Volumes/Argus/unk/snap/c1/1670094000.c1.snap.jpg,0.7548414
2022-12-03 19:30:00,/Volumes/Argus/unk/snap/c1/1670095800.c1.snap.jpg,0.7519069
2022-12-03 20:00:00,/Volumes/Argus/unk/snap/c1/1670097600.c1.snap.jpg,0.7190988
2022-12-03 20:30:00,/Volumes/Argus/unk/snap/c1/1670099400.c1.snap.jpg,0.7228974
2022-12-03 21:00:00,/Volumes/Argus/unk/snap/c1/1670101200.c1.snap.jpg,0.7722668
2022-12-03 21:30:00,/Volumes/Argus/unk/snap/c1/1670103000.c1.snap.jpg,0.8386624
2022-12-03 22:00:00,/Volumes/Argus/unk/snap/c1/1670104800.c1.snap.jpg,0.80016893
2022-12-03 22:30:00,/Volumes/Argus/unk/snap/c1/1670106600.c1.snap.jpg,0.7135195
2022-12-03 23:00:00,/Volumes/Argus/unk/snap/c1/1670108400.c1.snap.jpg,0.57610345
2022-12-03 23:30:00,/Volumes/Argus/unk/snap/c1/1670110200.c1.snap.jpg,0.71721905
2022-12-04 00:00:00,/Volumes/Argus/unk/snap/c1/1670112000.c1.snap.jpg,0.8090234
2022-12-04 00:30:00,/Volumes/Argus/unk/snap/c1/1670113800.c1.snap.jpg,0.7798127
2022-12-04 01:00:00,/Volumes/Argus/unk/snap/c1/1670115600.c1.snap.jpg,0.5025066
2022-12-04 01:30:00,/Volumes/Argus/unk/snap/c1/1670117400.c1.snap.jpg,0.70949495
2022-12-04 02:00:00,/Volumes/Argus/unk/snap/c1/1670119200.c1.snap.jpg,0.573214
2022-12-04 02:30:00,/Volumes/Argus/unk/snap/c1/1670121000.c1.snap.jpg,0.68106616
2022-12-04 03:30:00,/Volumes/Argus/unk/snap/c1/1670124600.c1.snap.jpg,1.7323518
2022-12-04 04:00:00,/Volumes/Argus/unk/snap/c1/1670126400.c1.snap.jpg,1.5097989
2022-12-04 16:30:00,/Volumes/Argus/unk/snap/c1/1670171400.c1.snap.jpg,1.5600688
2022-12-04 17:00:00,/Volumes/Argus/unk/snap/c1/1670173200.c1.snap.jpg,1.8490727
2022-12-04 17:30:00,/Volumes/Argus/unk/snap/c1/1670175000.c1.snap.jpg,1.8852111
2022-12-04 18:00:00,/Volumes/Argus/unk/snap/c1/1670176800.c1.snap.jpg,1.8239529
2022-12-04 18:30:00,/Volumes/Argus/unk/snap/c1/1670178600.c1.snap.jpg,0.78879434
2022-12-04 19:30:00,/Volumes/Argus/unk/snap/c1/1670182200.c1.snap.jpg,0.78899014
2022-12-04 20:00:00,/Volumes/Argus/unk/snap/c1/1670184000.c1.snap.jpg,0.8455955
2022-12-04 20:30:00,/Volumes/Argus/unk/snap/c1/1670185800.c1.snap.jpg,1.0001227
2022-12-04 21:00:00,/Volumes/Argus/unk/snap/c1/1670187600.c1.snap.jpg,0.81371784
2022-12-04 21:30:00,/Volumes/Argus/unk/snap/c1/1670189400.c1.snap.jpg,0.77520823
2022-12-04 22:00:00,/Volumes/Argus/unk/snap/c1/1670191200.c1.snap.jpg,0.6193456
2022-12-04 22:30:00,/Volumes/Argus/unk/snap/c1/1670193000.c1.snap.jpg,0.9176425
2022-12-04 23:00:00,/Volumes/Argus/unk/snap/c1/1670194800.c1.snap.jpg,0.8360644
2022-12-04 23:30:00,/Volumes/Argus/unk/snap/c1/1670196600.c1.snap.jpg,0.8885662
2022-12-05 00:00:00,/Volumes/Argus/unk/snap/c1/1670198400.c1.snap.jpg,0.79611003
2022-12-05 00:30:00,/Volumes/Argus/unk/snap/c1/1670200200.c1.snap.jpg,0.82923424
2022-12-05 01:00:00,/Volumes/Argus/unk/snap/c1/1670202000.c1.snap.jpg,0.7801056
2022-12-05 01:30:00,/Volumes/Argus/unk/snap/c1/1670203800.c1.snap.jpg,0.75433815
2022-12-05 02:00:00,/Volumes/Argus/unk/snap/c1/1670205600.c1.snap.jpg,0.7277481
2022-12-05 02:30:00,/Volumes/Argus/unk/snap/c1/1670207400.c1.snap.jpg,0.75477713
2022-12-05 03:00:00,/Volumes/Argus/unk/snap/c1/1670209200.c1.snap.jpg,1.7747837
2022-12-05 03:30:00,/Volumes/Argus/unk/snap/c1/1670211000.c1.snap.jpg,1.8214157
2022-12-05 04:00:00,/Volumes/Argus/unk/snap/c1/1670212800.c1.snap.jpg,1.8471854
2022-12-05 16:30:00,/Volumes/Argus/unk/snap/c1/1670257800.c1.snap.jpg,1.7994229
2022-12-05 17:00:00,/Volumes/Argus/unk/snap/c1/1670259600.c1.snap.jpg,1.8635958
2022-12-05 17:30:00,/Volumes/Argus/unk/snap/c1/1670261400.c1.snap.jpg,1.4168636
2022-12-05 18:00:00,/Volumes/Argus/unk/snap/c1/1670263200.c1.snap.jpg,1.7908193
2022-12-05 18:30:00,/Volumes/Argus/unk/snap/c1/1670265000.c1.snap.jpg,1.5376755
2022-12-05 19:00:00,/Volumes/Argus/unk/snap/c1/1670266800.c1.snap.jpg,0.52869725
2022-12-05 19:30:00,/Volumes/Argus/unk/snap/c1/1670268600.c1.snap.jpg,0.6589773
2022-12-05 20:00:00,/Volumes/Argus/unk/snap/c1/1670270400.c1.snap.jpg,0.87383056
2022-12-05 20:30:00,/Volumes/Argus/unk/snap/c1/1670272200.c1.snap.jpg,0.67273843
2022-12-05 21:00:00,/Volumes/Argus/unk/snap/c1/1670274000.c1.snap.jpg,0.56145096
2022-12-05 21:30:00,/Volumes/Argus/unk/snap/c1/1670275800.c1.snap.jpg,0.6943569
2022-12-05 22:00:00,/Volumes/Argus/unk/snap/c1/1670277600.c1.snap.jpg,0.7131369
2022-12-05 22:30:00,/Volumes/Argus/unk/snap/c1/1670279400.c1.snap.jpg,0.7298281
2022-12-05 23:00:00,/Volumes/Argus/unk/snap/c1/1670281200.c1.snap.jpg,0.79311085
2022-12-05 23:30:00,/Volumes/Argus/unk/snap/c1/1670283000.c1.snap.jpg,0.83574855
2022-12-06 00:00:00,/Volumes/Argus/unk/snap/c1/1670284800.c1.snap.jpg,0.6996773
2022-12-06 00:30:00,/Volumes/Argus/unk/snap/c1/1670286600.c1.snap.jpg,0.803466
2022-12-06 01:00:00,/Volumes/Argus/unk/snap/c1/1670288400.c1.snap.jpg,0.7989968
2022-12-06 01:30:00,/Volumes/Argus/unk/snap/c1/1670290200.c1.snap.jpg,0.7411989
2022-12-06 02:30:00,/Volumes/Argus/unk/snap/c1/1670293800.c1.snap.jpg,1.4120873
2022-12-06 03:00:00,/Volumes/Argus/unk/snap/c1/1670295600.c1.snap.jpg,1.6099269
2022-12-06 03:30:00,/Volumes/Argus/unk/snap/c1/1670297400.c1.snap.jpg,1.8155441
2022-12-06 18:00:00,/Volumes/Argus/unk/snap/c1/1670349600.c1.snap.jpg,1.4564201
2022-12-06 19:00:00,/Volumes/Argus/unk/snap/c1/1670353200.c1.snap.jpg,0.75885546
2022-12-06 19:30:00,/Volumes/Argus/unk/snap/c1/1670355000.c1.snap.jpg,0.7284007
2022-12-06 20:00:00,/Volumes/Argus/unk/snap/c1/1670356800.c1.snap.jpg,0.5772325
