time,path,H
2021-08-20 19:00:00,/Volumes/Argus/unk/snap/c1/1629486000.c1.snap.jpg,1.5231463
2021-08-20 19:30:00,/Volumes/Argus/unk/snap/c1/1629487800.c1.snap.jpg,1.910909
2021-08-20 20:00:00,/Volumes/Argus/unk/snap/c1/1629489600.c1.snap.jpg,1.6782342
2021-08-20 21:00:00,/Volumes/Argus/unk/snap/c1/1629493200.c1.snap.jpg,1.5898527
2021-08-20 22:00:00,/Volumes/Argus/unk/snap/c1/1629496800.c1.snap.jpg,1.2592356
2021-08-20 22:30:00,/Volumes/Argus/unk/snap/c1/1629498600.c1.snap.jpg,1.2683921
2021-08-20 23:00:00,/Volumes/Argus/unk/snap/c1/1629500400.c1.snap.jpg,1.2106867
2021-08-20 23:30:00,/Volumes/Argus/unk/snap/c1/1629502200.c1.snap.jpg,1.2544973
2021-08-21 00:00:00,/Volumes/Argus/unk/snap/c1/1629504000.c1.snap.jpg,1.151708
2021-08-21 00:30:00,/Volumes/Argus/unk/snap/c1/1629505800.c1.snap.jpg,0.85580087
2021-08-21 01:00:00,/Volumes/Argus/unk/snap/c1/1629507600.c1.snap.jpg,1.1359272
2021-08-21 01:30:00,/Volumes/Argus/unk/snap/c1/1629509400.c1.snap.jpg,1.2870001
2021-08-21 02:00:00,/Volumes/Argus/unk/snap/c1/1629511200.c1.snap.jpg,1.1805005
2021-08-21 02:30:00,/Volumes/Argus/unk/snap/c1/1629513000.c1.snap.jpg,1.1838037
2021-08-21 03:00:00,/Volumes/Argus/unk/snap/c1/1629514800.c1.snap.jpg,1.2526557
2021-08-21 03:30:00,/Volumes/Argus/unk/snap/c1/1629516600.c1.snap.jpg,0.8872894
2021-08-21 04:00:00,/Volumes/Argus/unk/snap/c1/1629518400.c1.snap.jpg,0.920302
2021-08-21 04:30:00,/Volumes/Argus/unk/snap/c1/1629520200.c1.snap.jpg,0.96195745
2021-08-22 02:30:00,/Volumes/Argus/unk/snap/c1/1629599400.c1.snap.jpg,0.4847225
2021-08-22 03:00:00,/Volumes/Argus/unk/snap/c1/1629601200.c1.snap.jpg,0.45455635
2021-08-22 03:30:00,/Volumes/Argus/unk/snap/c1/1629603000.c1.snap.jpg,0.48912102
2021-08-22 04:00:00,/Volumes/Argus/unk/snap/c1/1629604800.c1.snap.jpg,0.6171855
2021-08-22 04:30:00,/Volumes/Argus/unk/snap/c1/1629606600.c1.snap.jpg,0.62421536
2021-08-22 18:30:00,/Volumes/Argus/unk/snap/c1/1629657000.c1.snap.jpg,0.25755692
2021-08-22 19:00:00,/Volumes/Argus/unk/snap/c1/1629658800.c1.snap.jpg,0.27616918
2021-08-22 19:30:00,/Volumes/Argus/unk/snap/c1/1629660600.c1.snap.jpg,0.27797636
2021-08-22 20:00:00,/Volumes/Argus/unk/snap/c1/1629662400.c1.snap.jpg,0.23779091
2021-08-22 20:30:00,/Volumes/Argus/unk/snap/c1/1629664200.c1.snap.jpg,0.29115057
2021-08-22 21:00:00,/Volumes/Argus/unk/snap/c1/1629666000.c1.snap.jpg,0.2679013
2021-08-22 21:30:00,/Volumes/Argus/unk/snap/c1/1629667800.c1.snap.jpg,0.21312043
2021-08-22 22:00:00,/Volumes/Argus/unk/snap/c1/1629669600.c1.snap.jpg,0.2654266
2021-08-22 22:30:00,/Volumes/Argus/unk/snap/c1/1629671400.c1.snap.jpg,0.29401425
2021-08-22 23:00:00,/Volumes/Argus/unk/snap/c1/1629673200.c1.snap.jpg,0.31709483
2021-08-22 23:30:00,/Volumes/Argus/unk/snap/c1/1629675000.c1.snap.jpg,0.30184996
2021-08-23 00:00:00,/Volumes/Argus/unk/snap/c1/1629676800.c1.snap.jpg,0.28288662
2021-08-23 00:30:00,/Volumes/Argus/unk/snap/c1/1629678600.c1.snap.jpg,0.27230963
2021-08-23 01:00:00,/Volumes/Argus/unk/snap/c1/1629680400.c1.snap.jpg,0.32247245
2021-08-23 02:00:00,/Volumes/Argus/unk/snap/c1/1629684000.c1.snap.jpg,0.5430622
2021-08-23 02:30:00,/Volumes/Argus/unk/snap/c1/1629685800.c1.snap.jpg,0.5057843
2021-08-23 03:00:00,/Volumes/Argus/unk/snap/c1/1629687600.c1.snap.jpg,0.4796733
2021-08-23 03:30:00,/Volumes/Argus/unk/snap/c1/1629689400.c1.snap.jpg,0.57385755
2021-08-23 04:00:00,/Volumes/Argus/unk/snap/c1/1629691200.c1.snap.jpg,0.57946837
2021-08-23 04:30:00,/Volumes/Argus/unk/snap/c1/1629693000.c1.snap.jpg,0.5446242
2021-08-23 14:30:00,/Volumes/Argus/unk/snap/c1/1629729000.c1.snap.jpg,0.27384096
2021-08-23 15:00:00,/Volumes/Argus/unk/snap/c1/1629730800.c1.snap.jpg,0.25170517
2021-08-23 15:30:00,/Volumes/Argus/unk/snap/c1/1629732600.c1.snap.jpg,0.23441342
2021-08-23 16:00:00,/Volumes/Argus/unk/snap/c1/1629734400.c1.snap.jpg,0.20621416
2021-08-23 16:30:00,/Volumes/Argus/unk/snap/c1/1629736200.c1.snap.jpg,0.25248381
2021-08-23 17:00:00,/Volumes/Argus/unk/snap/c1/1629738000.c1.snap.jpg,0.27953994
2021-08-23 19:00:00,/Volumes/Argus/unk/snap/c1/1629745200.c1.snap.jpg,0.34292847
2021-08-23 20:00:00,/Volumes/Argus/unk/snap/c1/1629748800.c1.snap.jpg,0.3093997
2021-08-23 21:00:00,/Volumes/Argus/unk/snap/c1/1629752400.c1.snap.jpg,0.22015637
2021-08-23 21:30:00,/Volumes/Argus/unk/snap/c1/1629754200.c1.snap.jpg,0.20961289
2021-08-23 22:00:00,/Volumes/Argus/unk/snap/c1/1629756000.c1.snap.jpg,0.252599
2021-08-23 23:00:00,/Volumes/Argus/unk/snap/c1/1629759600.c1.snap.jpg,0.22976305
2021-08-24 00:00:00,/Volumes/Argus/unk/snap/c1/1629763200.c1.snap.jpg,0.29668385
2021-08-24 00:30:00,/Volumes/Argus/unk/snap/c1/1629765000.c1.snap.jpg,0.34393683
2021-08-24 01:00:00,/Volumes/Argus/unk/snap/c1/1629766800.c1.snap.jpg,0.2818478
2021-08-24 02:30:00,/Volumes/Argus/unk/snap/c1/1629772200.c1.snap.jpg,0.4086891
2021-08-24 03:00:00,/Volumes/Argus/unk/snap/c1/1629774000.c1.snap.jpg,0.34769523
