time,path,H
2022-04-15 16:30:00,/Volumes/Argus/unk/snap/c1/1650040200.c1.snap.jpg,0.7614167
2022-04-15 17:00:00,/Volumes/Argus/unk/snap/c1/1650042000.c1.snap.jpg,0.70643127
2022-04-15 17:30:00,/Volumes/Argus/unk/snap/c1/1650043800.c1.snap.jpg,0.70946217
2022-04-15 18:00:00,/Volumes/Argus/unk/snap/c1/1650045600.c1.snap.jpg,0.7185423
2022-04-15 18:30:00,/Volumes/Argus/unk/snap/c1/1650047400.c1.snap.jpg,0.7240726
2022-04-15 19:00:00,/Volumes/Argus/unk/snap/c1/1650049200.c1.snap.jpg,0.6749905
2022-04-15 19:30:00,/Volumes/Argus/unk/snap/c1/1650051000.c1.snap.jpg,0.7056385
2022-04-15 20:00:00,/Volumes/Argus/unk/snap/c1/1650052800.c1.snap.jpg,0.6279932
2022-04-15 20:30:00,/Volumes/Argus/unk/snap/c1/1650054600.c1.snap.jpg,0.69814503
2022-04-15 21:00:00,/Volumes/Argus/unk/snap/c1/1650056400.c1.snap.jpg,0.6735404
2022-04-15 21:30:00,/Volumes/Argus/unk/snap/c1/1650058200.c1.snap.jpg,0.720408
2022-04-15 22:00:00,/Volumes/Argus/unk/snap/c1/1650060000.c1.snap.jpg,0.6514573
2022-04-15 22:30:00,/Volumes/Argus/unk/snap/c1/1650061800.c1.snap.jpg,0.7296848
2022-04-15 23:00:00,/Volumes/Argus/unk/snap/c1/1650063600.c1.snap.jpg,0.67491424
2022-04-15 23:30:00,/Volumes/Argus/unk/snap/c1/1650065400.c1.snap.jpg,0.68765736
2022-04-16 00:00:00,/Volumes/Argus/unk/snap/c1/1650067200.c1.snap.jpg,0.6694648
2022-04-16 01:00:00,/Volumes/Argus/unk/snap/c1/1650070800.c1.snap.jpg,0.7238801
2022-04-16 01:30:00,/Volumes/Argus/unk/snap/c1/1650072600.c1.snap.jpg,0.7335918
2022-04-16 02:00:00,/Volumes/Argus/unk/snap/c1/1650074400.c1.snap.jpg,0.62311924
2022-04-16 03:00:00,/Volumes/Argus/unk/snap/c1/1650078000.c1.snap.jpg,0.6651858
2022-04-16 03:30:00,/Volumes/Argus/unk/snap/c1/1650079800.c1.snap.jpg,0.6836597
2022-04-16 04:00:00,/Volumes/Argus/unk/snap/c1/1650081600.c1.snap.jpg,0.69309974
2022-04-16 04:30:00,/Volumes/Argus/unk/snap/c1/1650083400.c1.snap.jpg,0.7398789
2022-04-16 16:30:00,/Volumes/Argus/unk/snap/c1/1650126600.c1.snap.jpg,0.6775492
2022-04-16 17:00:00,/Volumes/Argus/unk/snap/c1/1650128400.c1.snap.jpg,0.61156094
2022-04-16 17:30:00,/Volumes/Argus/unk/snap/c1/1650130200.c1.snap.jpg,0.65881675
2022-04-16 18:00:00,/Volumes/Argus/unk/snap/c1/1650132000.c1.snap.jpg,0.67312455
2022-04-16 18:30:00,/Volumes/Argus/unk/snap/c1/1650133800.c1.snap.jpg,0.65607405
2022-04-16 19:00:00,/Volumes/Argus/unk/snap/c1/1650135600.c1.snap.jpg,0.659626
2022-04-16 19:30:00,/Volumes/Argus/unk/snap/c1/1650137400.c1.snap.jpg,0.6975504
2022-04-16 20:00:00,/Volumes/Argus/unk/snap/c1/1650139200.c1.snap.jpg,0.6641627
2022-04-16 20:30:00,/Volumes/Argus/unk/snap/c1/1650141000.c1.snap.jpg,0.66308206
2022-04-16 21:00:00,/Volumes/Argus/unk/snap/c1/1650142800.c1.snap.jpg,0.7286638
2022-04-16 21:30:00,/Volumes/Argus/unk/snap/c1/1650144600.c1.snap.jpg,0.6634826
2022-04-16 22:00:00,/Volumes/Argus/unk/snap/c1/1650146400.c1.snap.jpg,0.6346745
2022-04-16 22:30:00,/Volumes/Argus/unk/snap/c1/1650148200.c1.snap.jpg,0.6651224
2022-04-16 23:00:00,/Volumes/Argus/unk/snap/c1/1650150000.c1.snap.jpg,0.6722106
2022-04-16 23:30:00,/Volumes/Argus/unk/snap/c1/1650151800.c1.snap.jpg,0.6393582
2022-04-17 00:00:00,/Volumes/Argus/unk/snap/c1/1650153600.c1.snap.jpg,0.5791279
2022-04-17 00:30:00,/Volumes/Argus/unk/snap/c1/1650155400.c1.snap.jpg,0.6835916
2022-04-17 01:00:00,/Volumes/Argus/unk/snap/c1/1650157200.c1.snap.jpg,0.6931022
2022-04-17 01:30:00,/Volumes/Argus/unk/snap/c1/1650159000.c1.snap.jpg,0.6865332
2022-04-17 02:30:00,/Volumes/Argus/unk/snap/c1/1650162600.c1.snap.jpg,0.65576345
2022-04-17 03:00:00,/Volumes/Argus/unk/snap/c1/1650164400.c1.snap.jpg,0.68056846
2022-04-17 03:30:00,/Volumes/Argus/unk/snap/c1/1650166200.c1.snap.jpg,0.6455045
