time,path,H
2022-08-12 16:30:00,/Volumes/Argus/unk/snap/c1/1660321800.c1.snap.jpg,
2022-08-14 16:30:00,/Volumes/Argus/unk/snap/c1/1660494600.c1.snap.jpg,
2022-09-11 19:00:00,/Volumes/Argus/unk/snap/c1/1662922800.c1.snap.jpg,0.2834023
2022-09-11 19:30:00,/Volumes/Argus/unk/snap/c1/1662924600.c1.snap.jpg,0.23660183
2022-09-11 20:00:00,/Volumes/Argus/unk/snap/c1/1662926400.c1.snap.jpg,0.4696178
2022-09-11 20:30:00,/Volumes/Argus/unk/snap/c1/1662928200.c1.snap.jpg,0.25180656
2022-09-11 21:00:00,/Volumes/Argus/unk/snap/c1/1662930000.c1.snap.jpg,0.24095418
2022-09-11 21:30:00,/Volumes/Argus/unk/snap/c1/1662931800.c1.snap.jpg,0.25374642
2022-09-11 22:00:00,/Volumes/Argus/unk/snap/c1/1662933600.c1.snap.jpg,0.31038833
2022-09-11 22:30:00,/Volumes/Argus/unk/snap/c1/1662935400.c1.snap.jpg,0.29444093
2022-09-11 23:00:00,/Volumes/Argus/unk/snap/c1/1662937200.c1.snap.jpg,0.33554155
2022-09-11 23:30:00,/Volumes/Argus/unk/snap/c1/1662939000.c1.snap.jpg,0.27796167
2022-09-12 00:00:00,/Volumes/Argus/unk/snap/c1/1662940800.c1.snap.jpg,0.28511542
2022-09-12 00:30:00,/Volumes/Argus/unk/snap/c1/1662942600.c1.snap.jpg,0.26870137
2022-09-12 01:00:00,/Volumes/Argus/unk/snap/c1/1662944400.c1.snap.jpg,0.31725627
2022-09-12 01:30:00,/Volumes/Argus/unk/snap/c1/1662946200.c1.snap.jpg,0.33738428
2022-09-12 02:00:00,/Volumes/Argus/unk/snap/c1/1662948000.c1.snap.jpg,0.3214625
2022-09-12 02:30:00,/Volumes/Argus/unk/snap/c1/1662949800.c1.snap.jpg,0.29877457
2022-09-12 03:00:00,/Volumes/Argus/unk/snap/c1/1662951600.c1.snap.jpg,0.2749889
2022-09-12 03:30:00,/Volumes/Argus/unk/snap/c1/1662953400.c1.snap.jpg,0.25272685
2022-09-12 04:30:00,/Volumes/Argus/unk/snap/c1/1662957000.c1.snap.jpg,0.48042715
2022-09-12 16:30:00,/Volumes/Argus/unk/snap/c1/1663000200.c1.snap.jpg,0.5067475
2022-09-12 17:00:00,/Volumes/Argus/unk/snap/c1/1663002000.c1.snap.jpg,0.31732833
2022-09-12 17:30:00,/Volumes/Argus/unk/snap/c1/1663003800.c1.snap.jpg,0.5209017
2022-09-12 18:00:00,/Volumes/Argus/unk/snap/c1/1663005600.c1.snap.jpg,0.38354418
2022-09-12 18:30:00,/Volumes/Argus/unk/snap/c1/1663007400.c1.snap.jpg,0.33907902
2022-09-12 19:00:00,/Volumes/Argus/unk/snap/c1/1663009200.c1.snap.jpg,0.37287968
2022-09-12 19:30:00,/Volumes/Argus/unk/snap/c1/1663011000.c1.snap.jpg,0.32259983
2022-09-12 20:00:00,/Volumes/Argus/unk/snap/c1/1663012800.c1.snap.jpg,0.26525575
2022-09-12 21:00:00,/Volumes/Argus/unk/snap/c1/1663016400.c1.snap.jpg,0.37323263
2022-09-12 21:30:00,/Volumes/Argus/unk/snap/c1/1663018200.c1.snap.jpg,0.2808055
2022-09-12 22:00:00,/Volumes/Argus/unk/snap/c1/1663020000.c1.snap.jpg,0.35424137
2022-09-13 00:30:00,/Volumes/Argus/unk/snap/c1/1663029000.c1.snap.jpg,0.35803756
2022-09-13 01:00:00,/Volumes/Argus/unk/snap/c1/1663030800.c1.snap.jpg,0.3322171
2022-09-13 01:30:00,/Volumes/Argus/unk/snap/c1/1663032600.c1.snap.jpg,0.27144265
2022-09-13 02:00:00,/Volumes/Argus/unk/snap/c1/1663034400.c1.snap.jpg,0.31189775
2022-09-13 03:00:00,/Volumes/Argus/unk/snap/c1/1663038000.c1.snap.jpg,0.2915991
2022-09-13 03:30:00,/Volumes/Argus/unk/snap/c1/1663039800.c1.snap.jpg,0.37445015
2022-09-13 04:30:00,/Volumes/Argus/unk/snap/c1/1663043400.c1.snap.jpg,0.3520761
