time,path,H
2021-12-20 16:30:00,/Volumes/Argus/unk/snap/c1/1640017800.c1.snap.jpg,1.3632734
2021-12-20 17:00:00,/Volumes/Argus/unk/snap/c1/1640019600.c1.snap.jpg,1.3960197
2021-12-20 17:30:00,/Volumes/Argus/unk/snap/c1/1640021400.c1.snap.jpg,0.5813813
2021-12-20 18:00:00,/Volumes/Argus/unk/snap/c1/1640023200.c1.snap.jpg,1.3252728
2021-12-20 18:30:00,/Volumes/Argus/unk/snap/c1/1640025000.c1.snap.jpg,0.59358925
2021-12-20 19:00:00,/Volumes/Argus/unk/snap/c1/1640026800.c1.snap.jpg,0.8930033
2021-12-20 19:30:00,/Volumes/Argus/unk/snap/c1/1640028600.c1.snap.jpg,0.9050264
2021-12-20 20:00:00,/Volumes/Argus/unk/snap/c1/1640030400.c1.snap.jpg,0.6320874
2021-12-20 20:30:00,/Volumes/Argus/unk/snap/c1/1640032200.c1.snap.jpg,0.7417034
2021-12-20 21:00:00,/Volumes/Argus/unk/snap/c1/1640034000.c1.snap.jpg,0.73441243
2021-12-20 21:30:00,/Volumes/Argus/unk/snap/c1/1640035800.c1.snap.jpg,0.69242907
2021-12-20 22:00:00,/Volumes/Argus/unk/snap/c1/1640037600.c1.snap.jpg,0.5754353
2021-12-20 22:30:00,/Volumes/Argus/unk/snap/c1/1640039400.c1.snap.jpg,0.67973185
2021-12-20 23:00:00,/Volumes/Argus/unk/snap/c1/1640041200.c1.snap.jpg,0.42432386
2021-12-20 23:30:00,/Volumes/Argus/unk/snap/c1/1640043000.c1.snap.jpg,1.0808709
2021-12-21 00:00:00,/Volumes/Argus/unk/snap/c1/1640044800.c1.snap.jpg,1.0611378
2021-12-21 00:30:00,/Volumes/Argus/unk/snap/c1/1640046600.c1.snap.jpg,0.98850214
2021-12-21 01:00:00,/Volumes/Argus/unk/snap/c1/1640048400.c1.snap.jpg,1.0120703
2021-12-21 02:30:00,/Volumes/Argus/unk/snap/c1/1640053800.c1.snap.jpg,1.7778692
2021-12-21 03:30:00,/Volumes/Argus/unk/snap/c1/1640057400.c1.snap.jpg,1.6756482
2021-12-21 04:00:00,/Volumes/Argus/unk/snap/c1/1640059200.c1.snap.jpg,1.7920545
2021-12-21 04:30:00,/Volumes/Argus/unk/snap/c1/1640061000.c1.snap.jpg,1.7585329
2021-12-21 16:30:00,/Volumes/Argus/unk/snap/c1/1640104200.c1.snap.jpg,1.7413362
2021-12-21 17:00:00,/Volumes/Argus/unk/snap/c1/1640106000.c1.snap.jpg,1.5802853
2021-12-21 18:00:00,/Volumes/Argus/unk/snap/c1/1640109600.c1.snap.jpg,1.5423223
2021-12-21 18:30:00,/Volumes/Argus/unk/snap/c1/1640111400.c1.snap.jpg,1.587165
2021-12-21 19:00:00,/Volumes/Argus/unk/snap/c1/1640113200.c1.snap.jpg,1.5503227
2021-12-21 19:30:00,/Volumes/Argus/unk/snap/c1/1640115000.c1.snap.jpg,1.0478948
2021-12-21 20:00:00,/Volumes/Argus/unk/snap/c1/1640116800.c1.snap.jpg,1.0904675
2021-12-21 20:30:00,/Volumes/Argus/unk/snap/c1/1640118600.c1.snap.jpg,1.099977
2021-12-21 21:00:00,/Volumes/Argus/unk/snap/c1/1640120400.c1.snap.jpg,1.0727172
2021-12-21 21:30:00,/Volumes/Argus/unk/snap/c1/1640122200.c1.snap.jpg,1.0767447
2021-12-21 22:00:00,/Volumes/Argus/unk/snap/c1/1640124000.c1.snap.jpg,1.1404587
2021-12-21 22:30:00,/Volumes/Argus/unk/snap/c1/1640125800.c1.snap.jpg,1.124054
2021-12-21 23:00:00,/Volumes/Argus/unk/snap/c1/1640127600.c1.snap.jpg,1.1251835
